MSOA21CD,%_not deprived,%_deprived-1,%_deprived-2,%_deprived-3,%_deprived-4
E02000037,51.57068062827225,31.047120418848166,12.408376963350785,2.1204188481675392,0.15706806282722513
E02000038,49.72481454893515,30.605407992342666,12.467097391720507,2.799712849964106,0.23929169657812877
E02000039,52.798310454065465,30.130235832453362,8.271735304470257,2.780711017247448,0.21119324181626187
E02000040,50.8501177086058,26.445200104629873,11.587758304996076,2.7726916034527855,0.18310227569971227
E02000041,43.081312410841655,33.09557774607703,14.893009985734665,3.2239657631954346,0.5991440798858774
E02000042,43.41493020432935,32.753388630386404,14.100748533279386,4.228201497066559,0.9306089419380943
E02000043,60.4332129963899,27.220216606498195,7.2202166064981945,1.263537906137184,0.1444043321299639
E02000044,38.379396984924625,35.27010050251256,16.959798994974875,5.339195979899498,0.4711055276381909
E02000045,45.353159851301115,32.0864312267658,15.357806691449813,4.4609665427509295,0.34851301115241634
E02000046,49.72067039106145,31.54781465658889,10.483075911929017,2.5303976339139007,0.3286230693394676
E02000047,32.44108899565317,38.54953099977122,18.94303363074811,6.085563944177533,0.29741477922672155
E02000048,52.68739455290431,29.28416485900217,10.629067245119305,2.2897083634610746,0.28922631959508316
E02000049,36.99436763952893,34.331797235023046,18.253968253968253,6.938044034818229,0.819252432155658
E02000050,44.50023912003826,32.78335724533716,14.658058345289335,4.28024868483979,0.23912003825920614
E02000051,47.49139203148057,30.22626660108215,11.633054599114608,3.246433841613379,0.6886374815543532
E02000052,50.505050505050505,32.34618916437098,10.49127640036731,2.6859504132231407,0.18365472910927455
E02000054,44.699872286079184,31.48148148148148,14.591315453384418,3.4482758620689653,0.6385696040868455
E02000055,39.38826466916355,35.64294631710362,14.398668331252601,3.932584269662921,0.4369538077403246
E02000056,60.28890705914418,25.511038430089943,6.86835650040883,0.9811937857726901,0.1635322976287817
E02000057,45.05380076362374,30.718500520652555,13.328705310656023,3.8528288788615064,0.971884762235335
E02000058,51.083448593822034,29.66804979253112,10.465652374366067,2.8815122176118027,0.3688335638543107
E02000059,39.325842696629216,34.08946364214543,15.836336654653383,4.388382446470214,0.42399830400678395
E02000060,42.73461150353179,31.43289606458123,13.748738647830475,4.162462159434914,1.1352169525731584
E02000061,49.283294240291895,30.075579880114674,9.79932238728173,2.8668230388324214,1.1206671879072192
E02000062,34.395604395604394,35.604395604395606,18.168498168498168,6.923076923076923,0.7326007326007326
E02000063,41.16472545757072,33.61064891846922,14.076539101497504,4.459234608985025,0.9650582362728786
E02000064,44.801896376566205,30.748391466305453,13.308499830680665,4.097527937690485,0.5756857433118863
E02006953,45.97972176373497,29.21480782834237,11.648196180146192,3.7019570855930204,0.3536901674133459
E02006954,46.39361154044307,31.8650180319423,12.957238536836682,3.863987635239567,0.7470376094796497
E02000065,39.090287277701776,35.53351573187415,15.45827633378933,4.514363885088919,0.307797537619699
E02000066,34.37252311756935,35.35006605019815,17.463672391017173,6.023778071334214,0.5284015852047557
E02000067,42.57895986701496,32.96129185466635,14.652101638565663,3.965803847067205,0.4274519116599383
E02000068,38.35734870317003,31.556195965417867,17.46397694524496,4.293948126801152,0.43227665706051877
E02000069,44.48252227553118,35.74366004112406,12.508567511994517,3.289924605894448,0.2741603838245374
E02000070,43.84944920440637,34.08812729498164,14.96328029375765,2.968176254589963,0.21419828641370867
E02000071,44.00409976084728,35.667919371370004,14.178339596856851,2.801503245644004,0.17082336863682954
E02000072,39.91433816031002,31.613297980828065,17.49949010809708,6.098307158882317,0.4283091984499286
E02000073,52.22741816391828,32.66059561900074,10.534088112232341,1.8213142997784888,0.14767413241447205
E02000074,38.04377944028817,34.85730119146578,18.592407869215847,5.15378221113882,0.41562759767248547
E02000075,49.27491514964517,34.3721073742672,11.786485652576365,1.6044430731255788,0.12341869793273681
E02000077,47.193623380936565,32.58053802723348,14.447027565592826,3.1883095317170373,0.09963467286615742
E02000078,51.58908507223114,31.84590690208668,11.46067415730337,1.8619582664526484,0.16051364365971107
E02000079,48.626014132426064,31.693274012038735,11.332112012562156,2.06752159120649,0.18319811567652447
E02000080,47.70318021201413,33.66986370519939,12.7208480565371,2.1201413427561837,0.0757193336698637
E02000081,47.13734796796203,33.25422723227529,13.675467220409374,3.1148027291604863,0.08899436369029962
E02000082,54.40634740719751,30.80192689147067,10.73958628506659,1.5301785208274299,0.0850099178237461
E02000083,46.600688468158346,31.454388984509468,14.070567986230637,3.1841652323580036,0.30120481927710846
E02000084,53.04849884526559,32.10161662817552,10.277136258660507,1.4780600461893765,0.06928406466512702
E02000085,48.698651614926305,33.36469112574475,12.104107870805896,2.1636876763875823,0.03135779241141424
E02000086,53.80321004884857,31.577110956036286,10.083740404745289,1.7445917655268668,0.06978367062107467
E02000087,53.37583309185743,31.614024920312957,9.707331208345407,1.3909011880614315,0.057954216169226316
E02000088,53.9016393442623,30.754098360655735,11.21311475409836,1.7049180327868854,0.13114754098360656
E02000089,53.49849347171075,32.574489454301975,9.240040174087714,1.7743555406762639,0.13391362571141616
E02000090,50.259301014656145,31.228861330326946,10.710259301014656,2.232243517474634,0.13528748590755355
E02000091,45.83950878678806,32.20410755875503,13.360152445479567,2.6677958924412453,0.14821088291340248
E02000092,39.91462113127001,33.26218427605834,16.969050160085377,6.047669868374244,0.35574528637495556
E02006785,43.08550185873606,34.386617100371744,15.13011152416357,3.0111524163568775,0.03717472118959108
E02000093,43.42037890424987,35.79109062980031,13.850486431131593,2.5857654889912953,0.10240655401945725
E02000094,42.21200648999459,32.99080584099513,14.764737696051919,3.7317468902109248,0.05408328826392645
E02000095,40.36199095022624,36.80241327300151,15.233785822021115,3.5897435897435894,0.09049773755656108
E02000096,48.53846153846153,34.57692307692308,11.461538461538462,1.4615384615384615,0.07692307692307693
E02000097,39.6551724137931,36.206896551724135,16.826309067688378,4.21455938697318,0.09578544061302681
E02000098,39.53020134228188,37.04697986577181,14.93288590604027,4.6644295302013425,0.30201342281879195
E02000099,41.40572951365756,35.57628247834777,15.556295802798134,4.596935376415723,0.09993337774816789
E02000100,49.27921092564492,34.06676783004553,12.101669195751139,1.9347496206373291,0.0
E02000101,36.53516295025729,35.734705546026305,19.125214408233276,5.060034305317324,0.34305317324185247
E02000102,27.35615954818214,38.086833745146485,21.49664666431345,7.024355806565478,0.8471584892340276
E02000103,35.483870967741936,36.7908787541713,17.408231368186875,5.951056729699666,0.6395995550611792
E02000104,38.34586466165413,34.19074000791452,16.422635536208944,5.7380292837356555,0.9101701622477245
E02000105,35.95679012345679,38.30246913580247,17.037037037037038,4.320987654320987,0.2777777777777778
E02000106,30.374077976817702,36.48577449947313,21.074815595363543,5.979978925184405,0.5268703898840885
E02000107,36.11997447351627,33.141884705381834,16.975111678366307,5.786002978089768,0.7657945118059988
E02000108,38.940677966101696,36.82203389830509,16.39830508474576,3.898305084745763,0.3389830508474576
E02000110,41.003406627438835,33.353979560235366,16.72344379064726,4.428615670486219,0.3406627438835553
E02000111,32.02516476932295,37.86698621929299,20.191731575793888,4.94307968843619,0.5092869982025165
E02000112,32.93130571578396,36.41845831148401,18.74672260094389,3.408495018353435,0.13109596224436287
E02000113,22.703155543144373,35.66043004747277,22.898631667132086,9.63418039653728,0.9494554593688914
E02000114,38.61612821165098,32.79063851437293,16.382599847367082,5.978122615110658,0.5342152124141439
E02000115,41.05642256902761,30.27611044417767,15.798319327731091,4.777911164465786,1.2244897959183674
E02000116,30.80279232111693,34.904013961605585,20.651541593949972,7.242582897033159,0.5526468877254218
E02000117,27.657920310981538,34.285714285714285,21.146744412050534,8.318756073858115,1.0495626822157436
E02000118,31.667165519305595,37.38401676144867,19.81442681831787,5.1780903920981745,0.4489673750374139
E02000119,32.22477064220183,33.85321100917431,17.844036697247706,6.353211009174312,0.3669724770642202
E02000120,42.79579128194116,29.847541335623788,13.162980459523299,4.724071290530384,0.5153532316942238
E02000121,33.81502890173411,39.096163951655285,17.314766158696795,4.624277456647398,0.44666316342616924
E02000122,48.123686580606424,29.810867607325125,12.308616031221856,4.323026118282798,0.3002101471029721
E02000123,28.982444733420028,34.76918075422627,19.262028608582575,6.030559167750325,0.9915474642392718
E02000124,49.33040614709111,27.79363336992316,10.845225027442371,3.0954994511525795,0.30735455543358947
E02000125,45.7464653726336,30.4097771387491,13.203930026359934,4.768751497723461,0.3354900551162234
E02000126,34.182590233545646,33.35987261146497,16.374734607218684,6.0774946921443735,0.45116772823779194
E02006955,36.42495784148398,19.657913755721513,7.203083594314623,1.8790652854733798,0.0963623223319682
E02006956,34.47164948453608,29.864690721649485,12.661082474226804,3.51159793814433,0.19329896907216496
E02000127,41.31979695431472,31.903553299492387,16.97969543147208,5.6091370558375635,0.2284263959390863
E02000128,54.07874015748031,29.133858267716533,11.401574803149607,1.7952755905511812,0.06299212598425197
E02000130,52.49412379211282,29.250457038391225,10.890571950901018,2.8728127448419953,0.23504831548707233
E02000131,51.30063173541435,28.019323671497588,10.832404310665181,3.6975102192493496,0.315867707172055
E02000132,53.66546694449706,28.566016290964196,9.168403106648986,2.0647849971585526,0.1515438530024626
E02000133,62.687555163283314,25.684024713150926,6.045895851721095,1.0150044130626656,0.088261253309797
E02000134,51.38913466643073,28.50822863210051,10.88302955229163,2.813661298885153,0.1946558131304194
E02000135,37.84802177098597,31.672597864768683,16.077035796525017,6.929034959179401,0.48147372828134816
E02000136,45.76907044601917,30.971238015839937,14.881200500208418,3.459774906210921,0.5418924551896623
E02000137,57.931390250193445,27.753417590920815,7.5058034562806295,1.5217952024761414,0.051586278050038695
E02000138,57.13959332876399,28.604066712360066,7.79072424034727,0.9824080420379254,0.04569339730408956
E02000139,56.0933448573898,26.649380581964856,9.910688562373956,2.4488619994237975,0.20167098818784213
E02000140,36.00574712643678,32.04022988505747,20.344827586206897,7.06896551724138,0.4885057471264368
E02000141,49.878787878787875,29.787878787878785,11.454545454545455,2.3333333333333335,0.27272727272727276
E02000142,57.77962347729789,28.433001107419713,8.222591362126245,1.1074197120708749,0.02768549280177187
E02000144,57.31945348080677,27.260897852960316,7.568857080893515,1.2795489047928865,0.02168726957276079
E02000145,39.0625,33.47039473684211,16.721491228070175,6.716008771929824,0.356359649122807
E02000146,55.42168674698795,27.59272383652256,9.236947791164658,2.9293645168910936,0.18899125915426412
E02000147,60.51515151515151,27.333333333333332,6.848484848484848,1.1515151515151514,0.12121212121212122
E02000148,55.1639055340148,29.643990130419457,8.318646457525555,1.9034191046880509,0.10574550581600281
E02000149,46.79355783308931,30.834553440702784,14.348462664714495,3.806734992679356,0.3806734992679356
E02000150,56.06954361999379,29.74231605091586,9.251785159888232,1.5212666873641727,0.09313877677739833
E02000151,59.56820412168793,29.66961072947334,6.869479882237488,1.0467778868171411,0.0
E02000152,47.63387297633873,28.953922789539227,15.628891656288916,3.9850560398505603,0.18679950186799502
E02000153,60.08771929824561,28.609986504723345,8.029689608636977,0.8097165991902834,0.1349527665317139
E02000154,53.349346143581535,30.077395249532962,9.76781425140112,2.028289298105151,0.16012810248198558
E02000155,45.469049138481175,34.04594767070836,14.518187619655393,2.7760051052967456,0.1914486279514997
E02000156,53.94215530903328,31.240095087163233,9.706814580031695,1.2876386687797148,0.1386687797147385
E02000157,56.62222222222222,31.644444444444442,8.414814814814815,0.4148148148148148,0.05925925925925926
E02000158,47.90667945030361,32.694151486097795,13.422818791946309,2.9082774049217,0.09587727708533077
E02000159,55.45055686803914,29.59838002024975,8.842389470131623,1.3162335470806614,0.03374957813027337
E02000160,54.67304625199362,31.2280701754386,10.015948963317383,1.1483253588516746,0.03189792663476874
E02000161,57.59162303664922,30.046538685282144,8.580570098894706,1.0471204188481675,0.029086678301337987
E02000162,47.435064935064936,33.08441558441558,12.467532467532468,3.051948051948052,0.16233766233766234
E02000163,54.53686200378072,30.970384373030875,9.766855702583491,1.3547574039067423,0.0315059861373661
E02000165,53.40909090909091,32.20880681818182,10.333806818181818,1.3494318181818181,0.03551136363636364
E02006782,49.0272373540856,31.84675246932056,11.70308290930859,3.023046991918587,0.08979347500748279
E02006787,56.69586983729662,27.59699624530663,10.075093867334168,2.3153942428035044,0.09386733416770963
E02006789,47.49232343909928,34.69805527123849,11.361310133060389,1.5694302285909245,0.0
E02000166,44.56608811748999,28.544726301735647,12.710280373831775,4.3791722296395195,0.4539385847797063
E02000167,55.153983201832524,23.924662764062102,5.1158055484856195,1.4762025960804277,0.17816238228556885
E02000168,48.42406876790831,26.960145871320655,11.435269601458712,3.9072675175827043,0.28653295128939826
E02000169,53.890888950429236,22.265300470783718,5.787870396012185,1.606203267792855,0.24923843810578786
E02000170,47.56620428751576,26.027742749054223,9.735182849936947,3.329129886506936,0.7313997477931904
E02000171,48.054421768707485,28.435374149659864,10.585034013605442,3.3197278911564627,0.21768707482993196
E02000172,33.59621451104101,28.954484001802616,18.769716088328074,8.584948174853539,1.0139702568724651
E02000173,47.558335337984126,26.798171758479672,7.312966081308636,2.0447438056290594,0.5051719990377677
E02000174,40.08709016393443,28.714139344262296,14.856557377049182,6.659836065573771,0.6403688524590164
E02000175,47.48395112859805,26.195899772209568,10.933940774487471,4.100227790432802,0.4969973079312487
E02000176,50.25876940770557,25.84818861414606,7.418056354226567,2.3001725129384707,0.43128234617596317
E02000177,38.11066799601196,30.109670987038882,16.00199401794616,6.405782652043869,0.448654037886341
E02000178,37.90186125211506,27.79187817258883,14.805414551607447,6.598984771573605,1.015228426395939
E02000179,42.43421052631579,26.513157894736842,10.06578947368421,4.309210526315789,0.4605263157894736
E02000180,40.51140636751065,28.55352218601153,13.838054650288292,4.763098520932565,0.5013787916771121
E02000181,53.48781076514603,25.657735940139997,8.616944243301955,2.510258266956312,0.26550808592807146
E02000182,44.4020702805775,26.12367202397167,10.651048760555707,2.5333696540452193,0.2451648052301825
E02000183,43.92193745591347,25.323301199153537,11.262638137785093,4.138255349165295,0.3762050317422996
E02000184,36.265621171281545,28.938985542759127,16.197010536633176,6.812055868659642,0.8331291350159274
E02000185,30.147870227322887,32.33281836239241,18.847936437872434,7.0403884352240125,1.4566320900463474
E02000186,37.777169449767314,25.86914864494936,12.9482617027101,3.5039693402682723,0.41062140706268824
E02000187,27.83318223028105,31.504986400725294,18.5403445149592,7.6382592928377155,0.9972801450589301
E02000188,28.904731043421904,31.691510045366172,19.118600129617626,7.6150356448476995,0.7777057679844459
E02000191,34.25432756324901,24.30093209054594,8.921438082556591,2.1970705725699067,0.4327563249001331
E02000192,35.51174723197407,26.92411558196057,15.257899000810154,5.157980016203078,0.6481231433972455
E02000193,29.210196406184707,23.65231926452152,9.17258671124112,2.5073129962390306,0.25073129962390306
E02007115,30.182926829268293,28.83787661406026,15.010760401721665,5.631276901004304,0.44835007173601144
E02000001,40.10651372388365,21.125221903591424,4.738495152260002,1.0241704219582137,0.10924484500887614
E02000194,48.76543209876543,29.188712522045858,11.265432098765432,3.064373897707231,0.37477954144620806
E02000195,49.41144264987681,31.426225020531067,12.209143169997262,2.1626060771968247,0.32849712565015055
E02000196,40.0339558573854,35.415959252971135,15.891341256366722,3.7691001697792865,0.4414261460101867
E02000197,44.2242355605889,33.26727066817667,13.39184597961495,2.8029445073612687,0.36806342015855037
E02000198,38.437086092715234,32.900662251655625,16.211920529801326,4.768211920529802,0.4503311258278146
E02000199,46.86303387334315,32.047128129602356,12.223858615611192,3.1516936671575846,0.2061855670103093
E02000200,44.74735605170388,33.41950646298472,12.056404230317273,3.5017626321974147,0.282021151586369
E02000201,37.06691979117228,31.822496440436637,15.899383009017559,4.983388704318937,0.9017560512577124
E02000202,43.44440984117097,33.13609467455622,14.17004048582996,3.3945811273746496,0.3737153534724385
E02000203,37.14967203339296,34.04889683959451,16.964818127608826,4.293381037567084,0.5366726296958855
E02000204,38.96370023419204,35.97775175644028,15.368852459016393,3.6592505854800934,0.4976580796252928
E02000206,38.62433862433862,34.73015873015873,15.703703703703702,4.9523809523809526,0.5714285714285714
E02000207,41.37203166226913,31.58311345646438,14.696569920844327,5.75197889182058,0.5277044854881267
E02000208,33.047016274864376,34.51627486437613,17.811934900542497,6.329113924050633,0.9267631103074141
E02000209,43.1937984496124,32.52713178294574,15.441860465116278,3.689922480620155,0.09302325581395349
E02000210,49.289495681248255,31.62440791306771,12.064641961549178,2.56338813039844,0.4179437169127891
E02000211,52.32932903603867,32.434808086727216,9.844711397597422,1.8165836507471433,0.08789920890711983
E02000212,35.79924572091674,35.0739773716275,18.102697998259355,5.047867711053089,0.6382361473745286
E02000213,37.14684339030345,34.07743285664458,17.03871642832229,5.02267178235089,0.7324729682595047
E02000214,51.00616016427105,31.95071868583162,10.431211498973306,1.88911704312115,0.20533880903490762
E02000215,42.55243512264486,31.99431212228937,14.521862779950231,3.9459651617490223,0.39104159260575894
E02000216,52.119460500963385,29.383429672447015,10.468850353243417,2.2479126525369297,0.2569043031470777
E02000217,41.997089850854856,31.647871953437612,13.532193524918151,3.8013823208439437,0.30920334667151694
E02000218,43.57929066449246,32.16469629025683,15.491235222176927,4.239706481858948,0.2853648593558908
E02000219,52.17391304347826,33.55877616747182,8.953301127214171,1.320450885668277,0.06441223832528181
E02000221,40.327169274537695,32.147937411095306,16.595542911332384,5.215742057847321,0.26078710289236606
E02000222,52.54719420739591,29.144039306956298,10.162916989914663,1.8877682958365658,0.2585983966899405
E02000223,30.234968901174845,34.96890117484451,23.11679336558397,7.671043538355218,0.38009675190048375
E02000224,50.52512063582174,28.782287822878228,10.928186204938973,2.24240703945501,0.36900369003690037
E02000225,34.65743440233236,34.7667638483965,20.809037900874635,6.2317784256559765,0.4008746355685131
E02000226,55.273233553776535,31.674208144796378,8.597285067873303,1.2182387747998606,0.034806822137138885
E02000227,47.70183852917666,33.69304556354916,12.529976019184652,2.577937649880096,0.21982414068745004
E02000228,60.19386106623587,28.594507269789982,7.592891760904685,0.6462035541195477,0.12924071082390953
E02000229,27.74566473988439,34.104046242774565,21.924029727497935,8.133773740710156,0.45417010734929814
E02000230,52.27371156344738,27.046340407102644,10.372455608488524,1.7756604590731917,0.17323516673884798
E02000231,58.33047062864994,28.82171075231879,6.183442116111302,1.099278598419787,0.10305736860185502
E02000232,49.39222042139384,32.69854132901134,11.628849270664505,2.025931928687196,0.1620745542949757
E02000233,55.049504950495056,26.653465346534656,10.970297029702971,2.099009900990099,0.1188118811881188
E02000234,51.16632860040568,29.259634888438136,11.40973630831643,2.3580121703853956,0.10141987829614604
E02000235,58.160668847691745,29.043984005816064,7.633587786259542,1.7084696474009449,0.03635041802980734
E02000236,59.48326482677627,28.831473869641812,7.486788021139167,1.291837933059307,0.02935995302407516
E02000237,51.51419558359621,31.07255520504732,10.630914826498422,2.3974763406940065,0.0946372239747634
E02006788,44.19525065963061,31.233509234828492,15.006596306068602,4.914248021108179,0.1978891820580475
E02006987,47.94233899093234,29.34201348523599,10.718437572657521,1.9065333643338758,0.27900488258544526
E02006988,41.058694459681846,33.13219967087219,12.863411958310477,3.0992868897421832,0.4936917169500823
E02000238,41.58269845170804,33.47259768985008,14.032931924305725,2.457606291472106,0.27033669206193167
E02000239,47.66688269604666,33.570965651328585,11.665586519766688,1.9442644199611145,0.19442644199611148
E02000240,37.74145616641902,35.56215948489351,17.60772659732541,5.175829618623081,0.42100049529470035
E02000241,43.17929759704251,35.45286506469501,13.826247689463955,3.3271719038817005,0.22181146025878
E02000242,40.975192472198465,36.35585970915312,15.483319076133448,2.5662959794696323,0.0427715996578272
E02000243,41.37399876771411,35.55144793592113,15.465187923598275,3.6968576709796674,0.33887861983980283
E02000244,43.96747967479675,33.983739837398375,13.528455284552846,3.3170731707317076,0.7154471544715447
E02000245,33.02752293577982,35.034403669724774,20.584862385321102,6.9380733944954125,0.5447247706422018
E02000246,35.51020408163265,35.88697017268446,19.089481946624804,5.431711145996861,0.5023547880690737
E02000247,37.44733581164808,35.26641883519207,17.843866171003718,5.477075588599752,0.4213135068153655
E02000248,41.661685594739986,32.09802749551704,12.163777644949194,3.167961745367603,0.23909145248057379
E02000249,37.60711931443639,38.002636783124586,16.315095583388267,3.889255108767304,0.1977587343441002
E02000250,59.53822861468584,28.34973504920515,7.115821347464042,1.17335352006056,0.11355034065102196
E02000251,40.37593984962406,36.42857142857142,15.413533834586465,3.195488721804511,0.15037593984962408
E02000252,40.22815325010762,34.588893671975896,14.916056823073612,4.692208351269909,0.4520017219113216
E02000253,36.258194654563795,34.94704992435703,19.314170448814927,5.673222390317701,0.6051437216338881
E02000254,33.95948434622468,35.58011049723757,20.478821362799263,5.70902394106814,0.3314917127071823
E02000255,49.54034729315629,30.949948927477017,12.410623084780388,3.5240040858018387,0.40858018386108275
E02000256,54.13125590179415,28.918791312559016,9.206798866855523,2.3371104815864023,0.44853635505193573
E02000258,45.38239538239538,31.854256854256853,12.193362193362194,3.6075036075036073,0.8297258297258298
E02000259,50.24232633279483,33.15831987075929,10.864297253634895,2.4232633279483036,0.04038772213247173
E02000260,26.575525175058353,36.71223741247082,21.373791263754587,6.868956318772924,0.3001000333444481
E02000261,43.87157695939566,32.653446647780925,13.654390934844193,3.418319169027385,0.4532577903682719
E02000262,42.02262756869084,30.316324174555533,13.830524128376817,4.456245670745786,0.4848764719464327
E02000263,24.352201257861637,36.37735849056604,23.49685534591195,7.044025157232705,0.4528301886792453
E02000264,49.73502914679385,30.92209856915739,10.333863275039745,2.437731849496555,0.45045045045045046
E02000265,43.81104245565079,29.718955551126168,14.929240582021128,5.301973290811242,0.6178991429140921
E02000266,33.16551290119572,30.941892175372352,18.69100062932662,7.090413257814139,0.20977554017201594
E02000267,50.10425975573428,29.75871313672922,12.689901697944595,3.1277926720285967,0.2680965147453083
E02000268,52.32957332025503,28.298185384992642,10.814124570868072,3.089749877390878,0.196174595389897
E02000269,56.894090779332,27.290893519840136,7.707679132172424,1.855552383671139,0.5994861547245218
E02000270,45.21217507220618,28.260386580759832,13.130415463230394,4.376805154410131,0.4221284159075761
E02000271,63.23622545915136,22.60924635845472,6.681443951868271,1.4882837238758708,0.2849905003166561
E02000272,54.586636466591166,30.23782559456399,8.682521706304266,2.3027557568893924,0.07550018875047187
E02000275,26.441056154704352,33.320937151357384,20.565265898103384,6.433618445518781,0.5578281889178133
E02000276,55.38942976356051,27.190542420027818,9.561891515994436,2.4687065368567453,0.1043115438108484
E02006791,58.825144111995606,25.17156189953335,8.45457040900357,2.0312928904748833,0.21959923140269008
E02006968,52.109375,28.307291666666668,9.453125,2.604166666666667,0.234375
E02006969,48.05042509527998,27.381999413661685,9.410729991204924,2.16945177367341,0.23453532688361184
E02006970,25.09025270758123,35.875451263537904,22.833935018050543,7.084837545126353,0.631768953068592
E02006971,24.59915611814346,39.87341772151899,21.645569620253163,7.257383966244725,0.37974683544303794
E02000277,35.57095950383072,36.081721999270336,18.606348048157606,5.217074060561839,0.36483035388544327
E02000278,31.565366972477065,35.4644495412844,22.018348623853214,6.049311926605505,0.6307339449541285
E02000279,34.949622166246854,33.18639798488665,17.65323257766583,6.297229219143577,0.6087321578505458
E02000280,44.56855626919855,32.47696174253002,13.627478358000559,4.104998603741972,0.4468025691147724
E02000281,38.421052631578945,32.0,16.92105263157895,5.526315789473684,0.5263157894736842
E02000282,28.336980306345733,37.28118161925602,20.37746170678337,7.658643326039387,1.148796498905908
E02000283,36.17385352498289,35.14715947980835,18.480492813141684,5.715263518138261,0.3080082135523614
E02000284,48.77920714098188,30.139144132318197,12.234182200052507,3.622998162247309,0.18377526909950118
E02000285,54.69678953626635,30.003963535473645,10.622275069361871,2.1006738010305193,0.15854141894569956
E02000286,49.00770487975718,30.749474667289284,10.83352790100397,2.521597011440579,0.30352556619192156
E02000287,50.333016175071364,28.1953694893752,10.02220107833809,2.029812876625436,0.3488740881699968
E02000288,30.964109781843774,35.42106497771522,20.900774102744546,7.0138400187661265,0.7741027445460943
E02000289,55.551086082059534,30.41029766693483,10.096540627514079,1.407884151246983,0.12067578439259855
E02000290,30.311926605504585,34.642201834862384,20.220183486238533,6.678899082568808,0.7339449541284404
E02000291,41.77187636047018,34.39268611232042,13.952982150631257,3.6134087940792337,0.413582934262081
E02000292,46.56981436642453,32.176486413774555,13.693839117567933,3.389830508474576,0.18832391713747645
E02000293,55.49941702293043,30.897784687135637,8.977846871356393,1.3214146910221531,0.1165954139137194
E02000294,34.13416536661467,37.56630265210608,18.939157566302654,5.210608424336974,0.374414976599064
E02000295,50.66320645905421,31.805074971164938,10.40945790080738,3.489042675893887,0.2306805074971165
E02000296,43.46127327051252,32.544242702826935,13.881866237646518,2.9188692254654103,0.022983222247759134
E02000297,48.783858485351026,33.3886124930901,11.940298507462686,1.8242122719734661,0.11055831951354339
